c008|g058|g057|c006|g05801|q092|q11006|Freq
075|1|4|1|1|1|2|0
076|1|4|1|1|1|2|0
077|1|4|1|1|1|2|0
078|1|4|1|1|1|2|0
079|1|4|1|1|1|2|0
080|1|4|1|1|1|2|0
081|1|4|1|1|1|2|0
082|1|4|1|1|1|2|0
083|1|4|1|1|1|2|0
084|1|4|1|1|1|2|0
085|1|4|1|1|1|2|0
086|1|4|1|1|1|2|0
087|1|4|1|1|1|2|0
088|1|4|1|1|1|2|0
089|1|4|1|1|1|2|0
090|1|4|1|1|1|2|0
091|1|4|1|1|1|2|0
092|1|4|1|1|1|2|0
093|1|4|1|1|1|2|0
094|1|4|1|1|1|2|0
095|1|4|1|1|1|2|0
096|1|4|1|1|1|2|0
097|1|4|1|1|1|2|0
098|1|4|1|1|1|2|0
099|1|4|1|1|1|2|0
100|1|4|1|1|1|2|0
101|1|4|1|1|1|2|0
102|1|4|1|1|1|2|0
103|1|4|1|1|1|2|0
104|1|4|1|1|1|2|0
105|1|4|1|1|1|2|0
106|1|4|1|1|1|2|0
107|1|4|1|1|1|2|0
112|1|4|1|1|1|2|0
000|2|4|1|1|1|2|0
001|2|4|1|1|1|2|0
002|2|4|1|1|1|2|0
003|2|4|1|1|1|2|0
004|2|4|1|1|1|2|0
005|2|4|1|1|1|2|0
006|2|4|1|1|1|2|0
007|2|4|1|1|1|2|0
008|2|4|1|1|1|2|0
009|2|4|1|1|1|2|0
010|2|4|1|1|1|2|0
011|2|4|1|1|1|2|0
012|2|4|1|1|1|2|0
013|2|4|1|1|1|2|0
014|2|4|1|1|1|2|0
015|2|4|1|1|1|2|0
016|2|4|1|1|1|2|0
017|2|4|1|1|1|2|0
018|2|4|1|1|1|2|0
019|2|4|1|1|1|2|0
020|2|4|1|1|1|2|0
021|2|4|1|1|1|2|0
022|2|4|1|1|1|2|0
023|2|4|1|1|1|2|0
024|2|4|1|1|1|2|0
025|2|4|1|1|1|2|0
026|2|4|1|1|1|2|0
027|2|4|1|1|1|2|0
028|2|4|1|1|1|2|0
029|2|4|1|1|1|2|0
030|2|4|1|1|1|2|0
031|2|4|1|1|1|2|0
032|2|4|1|1|1|2|0
033|2|4|1|1|1|2|0
034|2|4|1|1|1|2|0
035|2|4|1|1|1|2|0
036|2|4|1|1|1|2|0
037|2|4|1|1|1|2|0
038|2|4|1|1|1|2|0
039|2|4|1|1|1|2|0
040|2|4|1|1|1|2|0
041|2|4|1|1|1|2|0
042|2|4|1|1|1|2|0
043|2|4|1|1|1|2|0
044|2|4|1|1|1|2|0
045|2|4|1|1|1|2|0
046|2|4|1|1|1|2|0
047|2|4|1|1|1|2|0
048|2|4|1|1|1|2|0
049|2|4|1|1|1|2|0
050|2|4|1|1|1|2|0
051|2|4|1|1|1|2|0
052|2|4|1|1|1|2|0
053|2|4|1|1|1|2|0
054|2|4|1|1|1|2|0
055|2|4|1|1|1|2|0
056|2|4|1|1|1|2|0
057|2|4|1|1|1|2|0
058|2|4|1|1|1|2|0
059|2|4|1|1|1|2|0
060|2|4|1|1|1|2|0
061|2|4|1|1|1|2|0
062|2|4|1|1|1|2|0
063|2|4|1|1|1|2|0
064|2|4|1|1|1|2|0
065|2|4|1|1|1|2|0
066|2|4|1|1|1|2|0
067|2|4|1|1|1|2|0
068|2|4|1|1|1|2|0
069|2|4|1|1|1|2|0
070|2|4|1|1|1|2|0
071|2|4|1|1|1|2|0
072|2|4|1|1|1|2|0
073|2|4|1|1|1|2|0
074|2|4|1|1|1|2|0
075|2|4|1|1|1|2|0
076|2|4|1|1|1|2|0
077|2|4|1|1|1|2|0
078|2|4|1|1|1|2|0
079|2|4|1|1|1|2|0
080|2|4|1|1|1|2|0
081|2|4|1|1|1|2|0
082|2|4|1|1|1|2|0
083|2|4|1|1|1|2|0
084|2|4|1|1|1|2|0
085|2|4|1|1|1|2|0
086|2|4|1|1|1|2|0
087|2|4|1|1|1|2|0
088|2|4|1|1|1|2|0
089|2|4|1|1|1|2|0
090|2|4|1|1|1|2|0
091|2|4|1|1|1|2|0
092|2|4|1|1|1|2|0
093|2|4|1|1|1|2|0
094|2|4|1|1|1|2|0
095|2|4|1|1|1|2|0
096|2|4|1|1|1|2|0
097|2|4|1|1|1|2|0
098|2|4|1|1|1|2|0
099|2|4|1|1|1|2|0
100|2|4|1|1|1|2|0
101|2|4|1|1|1|2|0
102|2|4|1|1|1|2|0
103|2|4|1|1|1|2|0
104|2|4|1|1|1|2|0
105|2|4|1|1|1|2|0
106|2|4|1|1|1|2|0
107|2|4|1|1|1|2|0
112|2|4|1|1|1|2|0
000|3|4|1|1|1|2|0
001|3|4|1|1|1|2|0
002|3|4|1|1|1|2|0
003|3|4|1|1|1|2|0
004|3|4|1|1|1|2|0
005|3|4|1|1|1|2|0
006|3|4|1|1|1|2|0
007|3|4|1|1|1|2|0
008|3|4|1|1|1|2|0
009|3|4|1|1|1|2|0
010|3|4|1|1|1|2|0
011|3|4|1|1|1|2|0
012|3|4|1|1|1|2|0
013|3|4|1|1|1|2|0
014|3|4|1|1|1|2|0
015|3|4|1|1|1|2|0
016|3|4|1|1|1|2|0
017|3|4|1|1|1|2|0
018|3|4|1|1|1|2|0
019|3|4|1|1|1|2|0
020|3|4|1|1|1|2|0
021|3|4|1|1|1|2|0
022|3|4|1|1|1|2|0
023|3|4|1|1|1|2|0
024|3|4|1|1|1|2|0
025|3|4|1|1|1|2|0
026|3|4|1|1|1|2|0
027|3|4|1|1|1|2|0
028|3|4|1|1|1|2|0
029|3|4|1|1|1|2|0
030|3|4|1|1|1|2|0
031|3|4|1|1|1|2|0
032|3|4|1|1|1|2|0
033|3|4|1|1|1|2|0
034|3|4|1|1|1|2|0
035|3|4|1|1|1|2|0
036|3|4|1|1|1|2|0
037|3|4|1|1|1|2|0
038|3|4|1|1|1|2|0
039|3|4|1|1|1|2|0
040|3|4|1|1|1|2|0
041|3|4|1|1|1|2|0
042|3|4|1|1|1|2|0
043|3|4|1|1|1|2|0
044|3|4|1|1|1|2|0
045|3|4|1|1|1|2|0
046|3|4|1|1|1|2|0
047|3|4|1|1|1|2|0
048|3|4|1|1|1|2|0
049|3|4|1|1|1|2|0
050|3|4|1|1|1|2|0
051|3|4|1|1|1|2|0
052|3|4|1|1|1|2|0
053|3|4|1|1|1|2|0
054|3|4|1|1|1|2|0
055|3|4|1|1|1|2|0
056|3|4|1|1|1|2|0
057|3|4|1|1|1|2|0
058|3|4|1|1|1|2|0
059|3|4|1|1|1|2|0
060|3|4|1|1|1|2|0
061|3|4|1|1|1|2|0
062|3|4|1|1|1|2|0
063|3|4|1|1|1|2|0
064|3|4|1|1|1|2|0
065|3|4|1|1|1|2|0
066|3|4|1|1|1|2|0
067|3|4|1|1|1|2|0
068|3|4|1|1|1|2|0
069|3|4|1|1|1|2|0
070|3|4|1|1|1|2|0
071|3|4|1|1|1|2|0
072|3|4|1|1|1|2|0
073|3|4|1|1|1|2|0
074|3|4|1|1|1|2|0
075|3|4|1|1|1|2|0
076|3|4|1|1|1|2|0
077|3|4|1|1|1|2|0
078|3|4|1|1|1|2|0
079|3|4|1|1|1|2|0
080|3|4|1|1|1|2|0
081|3|4|1|1|1|2|0
082|3|4|1|1|1|2|0
083|3|4|1|1|1|2|0
084|3|4|1|1|1|2|0
085|3|4|1|1|1|2|0
086|3|4|1|1|1|2|0
087|3|4|1|1|1|2|0
088|3|4|1|1|1|2|0
089|3|4|1|1|1|2|0
090|3|4|1|1|1|2|0
091|3|4|1|1|1|2|0
092|3|4|1|1|1|2|0
093|3|4|1|1|1|2|0
094|3|4|1|1|1|2|0
095|3|4|1|1|1|2|0
096|3|4|1|1|1|2|0
097|3|4|1|1|1|2|0
098|3|4|1|1|1|2|0
099|3|4|1|1|1|2|0
100|3|4|1|1|1|2|0
101|3|4|1|1|1|2|0
102|3|4|1|1|1|2|0
103|3|4|1|1|1|2|0
104|3|4|1|1|1|2|0
105|3|4|1|1|1|2|0
106|3|4|1|1|1|2|0
107|3|4|1|1|1|2|0
112|3|4|1|1|1|2|0
000|4|4|1|1|1|2|0
001|4|4|1|1|1|2|0
002|4|4|1|1|1|2|0
003|4|4|1|1|1|2|0
004|4|4|1|1|1|2|0
005|4|4|1|1|1|2|0
006|4|4|1|1|1|2|0
007|4|4|1|1|1|2|0
008|4|4|1|1|1|2|0
009|4|4|1|1|1|2|0
010|4|4|1|1|1|2|0
011|4|4|1|1|1|2|0
012|4|4|1|1|1|2|0
013|4|4|1|1|1|2|0
014|4|4|1|1|1|2|0
015|4|4|1|1|1|2|0
016|4|4|1|1|1|2|0
017|4|4|1|1|1|2|0
018|4|4|1|1|1|2|0
019|4|4|1|1|1|2|0
020|4|4|1|1|1|2|0
021|4|4|1|1|1|2|0
022|4|4|1|1|1|2|0
023|4|4|1|1|1|2|0
024|4|4|1|1|1|2|0
025|4|4|1|1|1|2|0
026|4|4|1|1|1|2|0
027|4|4|1|1|1|2|0
028|4|4|1|1|1|2|0
029|4|4|1|1|1|2|0
030|4|4|1|1|1|2|0
031|4|4|1|1|1|2|0
032|4|4|1|1|1|2|0
033|4|4|1|1|1|2|0
034|4|4|1|1|1|2|0
035|4|4|1|1|1|2|0
036|4|4|1|1|1|2|0
037|4|4|1|1|1|2|0
038|4|4|1|1|1|2|0
039|4|4|1|1|1|2|0
040|4|4|1|1|1|2|0
041|4|4|1|1|1|2|0
042|4|4|1|1|1|2|0
043|4|4|1|1|1|2|0
044|4|4|1|1|1|2|0
045|4|4|1|1|1|2|0
046|4|4|1|1|1|2|0
047|4|4|1|1|1|2|0
048|4|4|1|1|1|2|0
049|4|4|1|1|1|2|0
050|4|4|1|1|1|2|0
051|4|4|1|1|1|2|0
052|4|4|1|1|1|2|0
053|4|4|1|1|1|2|0
054|4|4|1|1|1|2|0
055|4|4|1|1|1|2|0
056|4|4|1|1|1|2|0
057|4|4|1|1|1|2|0
058|4|4|1|1|1|2|0
059|4|4|1|1|1|2|0
060|4|4|1|1|1|2|0
061|4|4|1|1|1|2|0
062|4|4|1|1|1|2|0
063|4|4|1|1|1|2|0
064|4|4|1|1|1|2|0
065|4|4|1|1|1|2|0
066|4|4|1|1|1|2|0
067|4|4|1|1|1|2|0
068|4|4|1|1|1|2|0
069|4|4|1|1|1|2|0
070|4|4|1|1|1|2|0
071|4|4|1|1|1|2|0
072|4|4|1|1|1|2|0
073|4|4|1|1|1|2|0
074|4|4|1|1|1|2|0
075|4|4|1|1|1|2|0
076|4|4|1|1|1|2|0
077|4|4|1|1|1|2|0
078|4|4|1|1|1|2|0
079|4|4|1|1|1|2|0
080|4|4|1|1|1|2|0
081|4|4|1|1|1|2|0
082|4|4|1|1|1|2|0
083|4|4|1|1|1|2|0
084|4|4|1|1|1|2|0
085|4|4|1|1|1|2|0
086|4|4|1|1|1|2|0
087|4|4|1|1|1|2|0
088|4|4|1|1|1|2|0
089|4|4|1|1|1|2|0
090|4|4|1|1|1|2|0
091|4|4|1|1|1|2|0
092|4|4|1|1|1|2|0
093|4|4|1|1|1|2|0
094|4|4|1|1|1|2|0
095|4|4|1|1|1|2|0
096|4|4|1|1|1|2|0
097|4|4|1|1|1|2|0
098|4|4|1|1|1|2|0
099|4|4|1|1|1|2|0
100|4|4|1|1|1|2|0
101|4|4|1|1|1|2|0
102|4|4|1|1|1|2|0
103|4|4|1|1|1|2|0
104|4|4|1|1|1|2|0
105|4|4|1|1|1|2|0
106|4|4|1|1|1|2|0
107|4|4|1|1|1|2|0
112|4|4|1|1|1|2|0
000| | |2|1|1|2|0
001| | |2|1|1|2|0
002| | |2|1|1|2|0
003| | |2|1|1|2|0
004| | |2|1|1|2|0
005| | |2|1|1|2|0
006| | |2|1|1|2|0
007| | |2|1|1|2|0
008| | |2|1|1|2|0
009| | |2|1|1|2|0
010| | |2|1|1|2|0
011| | |2|1|1|2|0
012| | |2|1|1|2|0
013| | |2|1|1|2|0
014| | |2|1|1|2|0
015| | |2|1|1|2|0
016| | |2|1|1|2|0
017| | |2|1|1|2|0
018| | |2|1|1|2|0
019| | |2|1|1|2|0
020| | |2|1|1|2|0
021| | |2|1|1|2|0
022| | |2|1|1|2|0
023| | |2|1|1|2|0
024| | |2|1|1|2|0
025| | |2|1|1|2|0
026| | |2|1|1|2|0
027| | |2|1|1|2|0
028| | |2|1|1|2|0
029| | |2|1|1|2|0
030| | |2|1|1|2|0
031| | |2|1|1|2|0
032| | |2|1|1|2|0
033| | |2|1|1|2|0
034| | |2|1|1|2|0
035| | |2|1|1|2|0
036| | |2|1|1|2|0
037| | |2|1|1|2|0
038| | |2|1|1|2|0
039| | |2|1|1|2|0
040| | |2|1|1|2|0
041| | |2|1|1|2|0
042| | |2|1|1|2|0
043| | |2|1|1|2|0
044| | |2|1|1|2|0
045| | |2|1|1|2|0
046| | |2|1|1|2|0
047| | |2|1|1|2|0
048| | |2|1|1|2|0
049| | |2|1|1|2|0
050| | |2|1|1|2|0
051| | |2|1|1|2|0
052| | |2|1|1|2|0
053| | |2|1|1|2|0
054| | |2|1|1|2|0
055| | |2|1|1|2|0
056| | |2|1|1|2|0
057| | |2|1|1|2|0
058| | |2|1|1|2|0
059| | |2|1|1|2|0
060| | |2|1|1|2|0
061| | |2|1|1|2|0
062| | |2|1|1|2|0
063| | |2|1|1|2|0
064| | |2|1|1|2|0
065| | |2|1|1|2|0
066| | |2|1|1|2|0
067| | |2|1|1|2|0
068| | |2|1|1|2|0
069| | |2|1|1|2|0
070| | |2|1|1|2|0
071| | |2|1|1|2|0
072| | |2|1|1|2|0
073| | |2|1|1|2|0
074| | |2|1|1|2|0
075| | |2|1|1|2|0
076| | |2|1|1|2|0
077| | |2|1|1|2|0
078| | |2|1|1|2|0
079| | |2|1|1|2|0
080| | |2|1|1|2|0
081| | |2|1|1|2|0
082| | |2|1|1|2|0
083| | |2|1|1|2|0
084| | |2|1|1|2|0
085| | |2|1|1|2|0
086| | |2|1|1|2|0
087| | |2|1|1|2|0
088| | |2|1|1|2|0
089| | |2|1|1|2|0
090| | |2|1|1|2|0
091| | |2|1|1|2|0
092| | |2|1|1|2|0
093| | |2|1|1|2|0
094| | |2|1|1|2|0
095| | |2|1|1|2|0
096| | |2|1|1|2|0
097| | |2|1|1|2|0
098| | |2|1|1|2|0
099| | |2|1|1|2|0
100| | |2|1|1|2|0
101| | |2|1|1|2|0
102| | |2|1|1|2|0
103| | |2|1|1|2|0
104| | |2|1|1|2|0
105| | |2|1|1|2|0
106| | |2|1|1|2|0
107| | |2|1|1|2|0
112| | |2|1|1|2|0
000|1| |2|1|1|2|0
001|1| |2|1|1|2|0
002|1| |2|1|1|2|0
003|1| |2|1|1|2|0
004|1| |2|1|1|2|0
005|1| |2|1|1|2|0
006|1| |2|1|1|2|0
007|1| |2|1|1|2|0
008|1| |2|1|1|2|0
009|1| |2|1|1|2|0
010|1| |2|1|1|2|0
011|1| |2|1|1|2|0
012|1| |2|1|1|2|0
013|1| |2|1|1|2|0
014|1| |2|1|1|2|0
015|1| |2|1|1|2|1632.384744513282
016|1| |2|1|1|2|633.6640865495359
017|1| |2|1|1|2|0
018|1| |2|1|1|2|0
019|1| |2|1|1|2|814.6829673521079
020|1| |2|1|1|2|1017.6341665433771
021|1| |2|1|1|2|2984.0938696156154
022|1| |2|1|1|2|0
023|1| |2|1|1|2|1572.0278911895325
024|1| |2|1|1|2|1001.5497511587075
025|1| |2|1|1|2|4323.580159352008
026|1| |2|1|1|2|1330.034380227955
027|1| |2|1|1|2|1198.0006771243325
028|1| |2|1|1|2|0
029|1| |2|1|1|2|435.97166469884206
030|1| |2|1|1|2|3986.724561952418
031|1| |2|1|1|2|2779.010034559722
032|1| |2|1|1|2|352.29409889238985
033|1| |2|1|1|2|2810.128651343287
034|1| |2|1|1|2|237.19043251288727
035|1| |2|1|1|2|1745.5705437575416
036|1| |2|1|1|2|1767.089578009931
037|1| |2|1|1|2|2677.565694946546
038|1| |2|1|1|2|3379.5255303867993
039|1| |2|1|1|2|0
040|1| |2|1|1|2|8300.14661431426
041|1| |2|1|1|2|1625.5308775930139
042|1| |2|1|1|2|3099.734138657497
043|1| |2|1|1|2|7496.477098999015
044|1| |2|1|1|2|6658.1251746507405
045|1| |2|1|1|2|5982.024773776681
046|1| |2|1|1|2|3231.7305207029676
047|1| |2|1|1|2|1211.4205409660192
048|1| |2|1|1|2|2464.8271871523943
049|1| |2|1|1|2|0
050|1| |2|1|1|2|164.44200960687883
051|1| |2|1|1|2|674.574454700654
052|1| |2|1|1|2|2268.1438547521943
053|1| |2|1|1|2|3874.35887960712
054|1| |2|1|1|2|623.1696357552781
055|1| |2|1|1|2|1963.894434485937
056|1| |2|1|1|2|363.3101780479436
057|1| |2|1|1|2|1009.9205368350796
058|1| |2|1|1|2|1717.6514290978967
059|1| |2|1|1|2|0
060|1| |2|1|1|2|3058.157393057639
061|1| |2|1|1|2|0
062|1| |2|1|1|2|0
063|1| |2|1|1|2|0
064|1| |2|1|1|2|213.04541401742767
065|1| |2|1|1|2|756.1284656779329
066|1| |2|1|1|2|329.3839656784837
067|1| |2|1|1|2|0
068|1| |2|1|1|2|0
069|1| |2|1|1|2|0
070|1| |2|1|1|2|0
071|1| |2|1|1|2|0
072|1| |2|1|1|2|0
073|1| |2|1|1|2|192.5518169116534
074|1| |2|1|1|2|106.63596297213331
075|1| |2|1|1|2|2039.5725721425797
076|1| |2|1|1|2|0
077|1| |2|1|1|2|0
078|1| |2|1|1|2|0
079|1| |2|1|1|2|0
080|1| |2|1|1|2|0
081|1| |2|1|1|2|0
082|1| |2|1|1|2|0
083|1| |2|1|1|2|0
084|1| |2|1|1|2|0
085|1| |2|1|1|2|0
086|1| |2|1|1|2|0
087|1| |2|1|1|2|0
088|1| |2|1|1|2|0
089|1| |2|1|1|2|0
090|1| |2|1|1|2|0
091|1| |2|1|1|2|0
092|1| |2|1|1|2|0
093|1| |2|1|1|2|0
094|1| |2|1|1|2|0
095|1| |2|1|1|2|0
096|1| |2|1|1|2|0
097|1| |2|1|1|2|0
098|1| |2|1|1|2|0
099|1| |2|1|1|2|0
100|1| |2|1|1|2|0
101|1| |2|1|1|2|0
102|1| |2|1|1|2|0
103|1| |2|1|1|2|0
104|1| |2|1|1|2|0
105|1| |2|1|1|2|0
106|1| |2|1|1|2|0
107|1| |2|1|1|2|0
112|1| |2|1|1|2|0
000|2| |2|1|1|2|0
001|2| |2|1|1|2|0
002|2| |2|1|1|2|0
003|2| |2|1|1|2|0
004|2| |2|1|1|2|0
005|2| |2|1|1|2|0
006|2| |2|1|1|2|0
007|2| |2|1|1|2|0
008|2| |2|1|1|2|0
009|2| |2|1|1|2|0
010|2| |2|1|1|2|0
011|2| |2|1|1|2|0
012|2| |2|1|1|2|0
013|2| |2|1|1|2|0
014|2| |2|1|1|2|0
015|2| |2|1|1|2|0
016|2| |2|1|1|2|0
017|2| |2|1|1|2|0
018|2| |2|1|1|2|0
019|2| |2|1|1|2|0
020|2| |2|1|1|2|0
021|2| |2|1|1|2|0
022|2| |2|1|1|2|0
023|2| |2|1|1|2|0
024|2| |2|1|1|2|0
025|2| |2|1|1|2|0
026|2| |2|1|1|2|0
027|2| |2|1|1|2|0
028|2| |2|1|1|2|0
029|2| |2|1|1|2|0
030|2| |2|1|1|2|0
031|2| |2|1|1|2|0
032|2| |2|1|1|2|0
033|2| |2|1|1|2|0
034|2| |2|1|1|2|0
035|2| |2|1|1|2|0
036|2| |2|1|1|2|0
037|2| |2|1|1|2|0
038|2| |2|1|1|2|0
039|2| |2|1|1|2|0
040|2| |2|1|1|2|0
041|2| |2|1|1|2|0
042|2| |2|1|1|2|0
043|2| |2|1|1|2|883.0580452858824
044|2| |2|1|1|2|0
045|2| |2|1|1|2|0
046|2| |2|1|1|2|0
047|2| |2|1|1|2|0
048|2| |2|1|1|2|0
049|2| |2|1|1|2|0
050|2| |2|1|1|2|0
051|2| |2|1|1|2|0
052|2| |2|1|1|2|105.55453823524918
053|2| |2|1|1|2|0
054|2| |2|1|1|2|0
055|2| |2|1|1|2|916.1076010381294
056|2| |2|1|1|2|0
057|2| |2|1|1|2|0
058|2| |2|1|1|2|0
059|2| |2|1|1|2|0
060|2| |2|1|1|2|0
061|2| |2|1|1|2|0
062|2| |2|1|1|2|3879.618818980231
063|2| |2|1|1|2|0
064|2| |2|1|1|2|0
065|2| |2|1|1|2|0
066|2| |2|1|1|2|0
067|2| |2|1|1|2|0
068|2| |2|1|1|2|0
069|2| |2|1|1|2|0
070|2| |2|1|1|2|0
071|2| |2|1|1|2|0
072|2| |2|1|1|2|0
073|2| |2|1|1|2|0
074|2| |2|1|1|2|0
075|2| |2|1|1|2|0
076|2| |2|1|1|2|0
077|2| |2|1|1|2|0
078|2| |2|1|1|2|0
079|2| |2|1|1|2|0
080|2| |2|1|1|2|0
081|2| |2|1|1|2|0
082|2| |2|1|1|2|0
083|2| |2|1|1|2|0
084|2| |2|1|1|2|0
085|2| |2|1|1|2|0
086|2| |2|1|1|2|0
087|2| |2|1|1|2|0
088|2| |2|1|1|2|0
089|2| |2|1|1|2|0
090|2| |2|1|1|2|0
091|2| |2|1|1|2|0
092|2| |2|1|1|2|0
093|2| |2|1|1|2|0
094|2| |2|1|1|2|0
095|2| |2|1|1|2|0
096|2| |2|1|1|2|0
097|2| |2|1|1|2|0
098|2| |2|1|1|2|0
099|2| |2|1|1|2|0
100|2| |2|1|1|2|0
101|2| |2|1|1|2|0
102|2| |2|1|1|2|0
103|2| |2|1|1|2|0
104|2| |2|1|1|2|0
105|2| |2|1|1|2|0
106|2| |2|1|1|2|0
107|2| |2|1|1|2|0
112|2| |2|1|1|2|0
000|3| |2|1|1|2|0
001|3| |2|1|1|2|0
002|3| |2|1|1|2|0
003|3| |2|1|1|2|0
004|3| |2|1|1|2|0
005|3| |2|1|1|2|0
006|3| |2|1|1|2|0
007|3| |2|1|1|2|0
008|3| |2|1|1|2|0
009|3| |2|1|1|2|0
010|3| |2|1|1|2|0
011|3| |2|1|1|2|0
012|3| |2|1|1|2|0
013|3| |2|1|1|2|0
014|3| |2|1|1|2|0
015|3| |2|1|1|2|0
016|3| |2|1|1|2|0
017|3| |2|1|1|2|0
018|3| |2|1|1|2|0
019|3| |2|1|1|2|0
020|3| |2|1|1|2|0
021|3| |2|1|1|2|0
022|3| |2|1|1|2|0
023|3| |2|1|1|2|0
024|3| |2|1|1|2|0
025|3| |2|1|1|2|0
026|3| |2|1|1|2|0
027|3| |2|1|1|2|0
028|3| |2|1|1|2|0
029|3| |2|1|1|2|0
030|3| |2|1|1|2|0
031|3| |2|1|1|2|0
032|3| |2|1|1|2|0
033|3| |2|1|1|2|0
034|3| |2|1|1|2|0
035|3| |2|1|1|2|0
036|3| |2|1|1|2|0
037|3| |2|1|1|2|0
038|3| |2|1|1|2|0
039|3| |2|1|1|2|0
040|3| |2|1|1|2|0
041|3| |2|1|1|2|0
042|3| |2|1|1|2|0
043|3| |2|1|1|2|0
044|3| |2|1|1|2|400.6418162474843
045|3| |2|1|1|2|0
046|3| |2|1|1|2|0
047|3| |2|1|1|2|0
048|3| |2|1|1|2|0
049|3| |2|1|1|2|0
050|3| |2|1|1|2|0
051|3| |2|1|1|2|0
052|3| |2|1|1|2|0
053|3| |2|1|1|2|0
054|3| |2|1|1|2|0
055|3| |2|1|1|2|0
056|3| |2|1|1|2|0
057|3| |2|1|1|2|0
058|3| |2|1|1|2|0
059|3| |2|1|1|2|0
060|3| |2|1|1|2|0
061|3| |2|1|1|2|0
062|3| |2|1|1|2|0
063|3| |2|1|1|2|0
064|3| |2|1|1|2|0
065|3| |2|1|1|2|0
066|3| |2|1|1|2|0
067|3| |2|1|1|2|0
068|3| |2|1|1|2|0
069|3| |2|1|1|2|0
070|3| |2|1|1|2|0
071|3| |2|1|1|2|0
072|3| |2|1|1|2|0
073|3| |2|1|1|2|0
074|3| |2|1|1|2|0
075|3| |2|1|1|2|0
076|3| |2|1|1|2|0
077|3| |2|1|1|2|0
078|3| |2|1|1|2|0
079|3| |2|1|1|2|0
080|3| |2|1|1|2|0
081|3| |2|1|1|2|0
082|3| |2|1|1|2|0
083|3| |2|1|1|2|0
084|3| |2|1|1|2|0
085|3| |2|1|1|2|0
086|3| |2|1|1|2|0
087|3| |2|1|1|2|0
088|3| |2|1|1|2|0
089|3| |2|1|1|2|0
090|3| |2|1|1|2|0
091|3| |2|1|1|2|0
092|3| |2|1|1|2|0
093|3| |2|1|1|2|0
094|3| |2|1|1|2|0
095|3| |2|1|1|2|0
096|3| |2|1|1|2|0
097|3| |2|1|1|2|0
098|3| |2|1|1|2|0
099|3| |2|1|1|2|0
100|3| |2|1|1|2|0
101|3| |2|1|1|2|0
102|3| |2|1|1|2|0
103|3| |2|1|1|2|0
104|3| |2|1|1|2|0
105|3| |2|1|1|2|0
106|3| |2|1|1|2|0
107|3| |2|1|1|2|0
112|3| |2|1|1|2|0
000|4| |2|1|1|2|0
001|4| |2|1|1|2|0
002|4| |2|1|1|2|0
003|4| |2|1|1|2|0
004|4| |2|1|1|2|0
005|4| |2|1|1|2|0
006|4| |2|1|1|2|0
007|4| |2|1|1|2|0
008|4| |2|1|1|2|0
009|4| |2|1|1|2|0
010|4| |2|1|1|2|0
011|4| |2|1|1|2|0
012|4| |2|1|1|2|0
013|4| |2|1|1|2|0
014|4| |2|1|1|2|0
015|4| |2|1|1|2|0
016|4| |2|1|1|2|0
017|4| |2|1|1|2|0
018|4| |2|1|1|2|0
019|4| |2|1|1|2|0
020|4| |2|1|1|2|0
021|4| |2|1|1|2|0
022|4| |2|1|1|2|0
023|4| |2|1|1|2|0
024|4| |2|1|1|2|0
025|4| |2|1|1|2|0
026|4| |2|1|1|2|680.8291667209761
027|4| |2|1|1|2|0
028|4| |2|1|1|2|0
029|4| |2|1|1|2|0
030|4| |2|1|1|2|0
031|4| |2|1|1|2|0
032|4| |2|1|1|2|0
033|4| |2|1|1|2|0
034|4| |2|1|1|2|0
035|4| |2|1|1|2|0
036|4| |2|1|1|2|0
037|4| |2|1|1|2|0
038|4| |2|1|1|2|0
039|4| |2|1|1|2|0
040|4| |2|1|1|2|0
041|4| |2|1|1|2|0
042|4| |2|1|1|2|0
043|4| |2|1|1|2|0
044|4| |2|1|1|2|0
045|4| |2|1|1|2|0
046|4| |2|1|1|2|0
047|4| |2|1|1|2|0
048|4| |2|1|1|2|0
049|4| |2|1|1|2|0
050|4| |2|1|1|2|0
051|4| |2|1|1|2|0
052|4| |2|1|1|2|0
053|4| |2|1|1|2|0
054|4| |2|1|1|2|0
055|4| |2|1|1|2|0
056|4| |2|1|1|2|0
057|4| |2|1|1|2|411.33289353656545
058|4| |2|1|1|2|0
059|4| |2|1|1|2|0
060|4| |2|1|1|2|0
061|4| |2|1|1|2|0
062|4| |2|1|1|2|0
063|4| |2|1|1|2|0
064|4| |2|1|1|2|0
065|4| |2|1|1|2|0
066|4| |2|1|1|2|0
067|4| |2|1|1|2|0
068|4| |2|1|1|2|0
069|4| |2|1|1|2|0
070|4| |2|1|1|2|0
071|4| |2|1|1|2|0
072|4| |2|1|1|2|0
073|4| |2|1|1|2|0
074|4| |2|1|1|2|0
075|4| |2|1|1|2|0
076|4| |2|1|1|2|0
077|4| |2|1|1|2|0
078|4| |2|1|1|2|0
079|4| |2|1|1|2|0
080|4| |2|1|1|2|0
081|4| |2|1|1|2|0
082|4| |2|1|1|2|0
083|4| |2|1|1|2|0
084|4| |2|1|1|2|0
085|4| |2|1|1|2|0
086|4| |2|1|1|2|0
087|4| |2|1|1|2|0
088|4| |2|1|1|2|0
089|4| |2|1|1|2|0
090|4| |2|1|1|2|0
091|4| |2|1|1|2|0
092|4| |2|1|1|2|0
093|4| |2|1|1|2|0
094|4| |2|1|1|2|0
